SimTime,X,Y,Z,qw,qx,qy,qz,Vx,Vy,Vz,Lat,Lon,Alt
150.528,-0.002579060383141041,-0.0048551070503890514,0.11244996637105942,0.693516731262207,-0.003166383132338524,-0.004838933236896992,0.720417320728302,-0.0027133552357554436,0.007107976358383894,0.011473467573523521,,,
150.56,-0.0014975696103647351,-0.004710336681455374,0.11076929420232773,0.6935240030288696,-0.0031483005732297897,-0.004860591143369675,0.7204102277755737,-0.0021993289701640606,0.006850157864391804,0.01048457995057106,39.4786948,-0.33461779999999997,3.9630002975463867
150.592,-0.0005269678076729178,-0.004582585766911507,0.10929234325885773,0.6935320496559143,-0.0031486116349697113,-0.004881441593170166,0.7204023599624634,-0.0016979672946035862,0.006992544513195753,0.009371253661811352,39.4786948,-0.33461779999999997,3.9650001525878906
150.624,0.00037984276423230767,-0.004455375950783491,0.10796377807855606,0.6935421824455261,-0.003166509559378028,-0.004925203043967485,0.7203922271728516,-0.0011464020935818553,0.0071946680545806885,0.008648713119328022,39.4786949,-0.33461779999999997,3.9660000801086426
150.656,0.0012039487482979894,-0.004323200788348913,0.10678655654191971,0.6935485005378723,-0.0031694730278104544,-0.004942626226693392,0.7203860878944397,-0.0012691427255049348,0.007645388133823872,0.008152424357831478,39.4786949,-0.33461779999999997,3.9670002460479736
150.688,0.001972142606973648,-0.0041777994483709335,0.10575442761182785,0.6935647130012512,-0.0031609158031642437,-0.004945129156112671,0.7203704118728638,-0.00038537877844646573,0.008306102827191353,0.00698891282081604,39.4786949,-0.33461779999999997,3.9690001010894775
150.728,0.0028615270275622606,-0.004008300136774778,0.10465063899755478,0.6935952305793762,-0.0031619605142623186,-0.004930532071739435,0.720341145992279,-0.00011080576223321259,0.008088790811598301,0.006276347674429417,39.4786949,-0.33461779999999997,3.9700002670288086
150.76,0.0035249663051217794,-0.00387115147896111,0.10387669503688812,0.6936056613922119,-0.0031401102896779776,-0.004950372967869043,0.7203311324119568,0.00036002081469632685,0.008618292398750782,0.005426427815109491,39.4786949,-0.33461779999999997,3.9700002670288086
150.792,0.004107499495148659,-0.003723135683685541,0.10319598764181137,0.6936094760894775,-0.003138684667646885,-0.004953972529619932,0.7203273773193359,-0.00018809251196216792,0.009215869009494781,0.004521057941019535,39.4786949,-0.33461779999999997,3.9710001945495605
150.824,0.004629786591976881,-0.003544311039149761,0.10256292670965195,0.6936232447624207,-0.003144290065392852,-0.004967518616467714,0.7203140258789062,-0.0008064660360105336,0.010542723350226879,0.0031021202448755503,39.4786949,-0.33461779999999997,3.9720001220703125
150.856,0.005089991260319948,-0.0033528467174619436,0.10198153555393219,0.6936221718788147,-0.003145637223497033,-0.0049782730638980865,0.7203149199485779,-0.00010415421274956316,0.010991975665092468,0.0022187100257724524,39.4786949,-0.33461779999999997,3.9720001220703125
150.888,0.005518543533980846,-0.003156407969072461,0.10144545137882233,0.693619430065155,-0.003148778108879924,-0.004982673097401857,0.720317542552948,-0.00014206228661350906,0.010855276137590408,0.0014348322292789817,39.4786949,-0.33461779999999997,3.9730002880096436
150.928,0.00555640272796154,-0.002537527121603489,0.10005669295787811,0.6936182379722595,-0.003155376063659787,-0.004977393429726362,0.7203187942504883,0.0004997486830689013,0.011138396337628365,0.00033058514236472547,39.4786949,-0.33461779999999997,3.9740002155303955
150.96,0.005059584975242615,-0.001636631553992629,0.0982050895690918,0.6935970783233643,-0.003140602260828018,-0.004959487356245518,0.720339298248291,-7.20256139175035e-05,0.011173057369887829,-0.0004523731186054647,39.4786949,-0.33461779999999997,3.9750001430511475
150.992,0.004609663970768452,-0.000807581003755331,0.09653084725141525,0.6935650706291199,-0.0031338620465248823,-0.004960654303431511,0.7203701138496399,-0.0005320338532328606,0.011752314865589142,-0.0010699646081775427,39.4786949,-0.33461779999999997,3.9770002365112305
151.024,0.004200012888759375,-3.783976717386395e-05,0.09502353519201279,0.6935505867004395,-0.0031247891020029783,-0.00496579147875309,0.7203840613365173,-0.000746597012039274,0.011284390464425087,-0.0016477429307997227,39.4786949,-0.33461779999999997,3.9790000915527344
