SimTime,Lat,Lon,Alt,qw,qx,qy,qz,Vx,Vy,Vz
382.91,39.501440099999996,-0.3431861,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
382.94,39.5014444,-0.3431855,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
382.98,39.501448599999996,-0.34318489999999996,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.02,39.501450299999995,-0.3431847,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.05,39.5014545,-0.3431841,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.08,39.5014588,-0.3431835,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.11,39.501461299999995,-0.34318309999999996,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.14,39.501465599999996,-0.3431825,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.18,39.501469799999995,-0.343182,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.22,39.5014715,-0.3431817,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.25,39.5014758,-0.34318109999999996,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.28,39.501480099999995,-0.3431806,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.31,39.501482599999996,-0.3431802,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.34,39.501486899999996,-0.3431796,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.38,39.5014912,-0.343179,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.42,39.501492899999995,-0.3431788,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.45,39.501497199999996,-0.3431782,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.48,39.501501499999996,-0.34317759999999997,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
383.51,39.5015041,-0.34317719999999996,99.78,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.54,39.5015083,-0.3431766,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.58,39.5015126,-0.3431761,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.62,39.5015143,-0.3431758,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.65,39.5015186,-0.34317519999999996,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.68,39.5015229,-0.3431746,99.78,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.71,39.5015254,-0.3431743,99.78,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.74,39.5015297,-0.34317369999999997,99.78,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.78,39.5015339,-0.3431731,99.78,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.82,39.5015382,-0.3431725,99.78,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.85,39.50154,-0.3431723,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.88,39.5015442,-0.34317169999999997,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.91,39.5015485,-0.3431711,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.94,39.5015511,-0.3431708,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
383.98,39.5015554,-0.3431702,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.07
384.02,39.5015571,-0.34317,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.08
384.05,39.5015613,-0.34316939999999996,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.08
384.08,39.5015656,-0.3431688,99.77,1.0,0.0,-0.2,0.1,11.82,1.22,-0.08
384.11,39.5015682,-0.3431685,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.14,39.5015724,-0.34316789999999997,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.18,39.5015767,-0.3431673,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.22,39.5015784,-0.3431671,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.25,39.5015827,-0.3431665,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.28,39.5015869,-0.34316579999999997,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.07
384.31,39.5015895,-0.3431655,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.34,39.5015937,-0.3431649,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.38,39.5015979,-0.3431643,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.42,39.5016022,-0.34316369999999996,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.45,39.5016039,-0.3431634,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.48,39.501608999999995,-0.3431627,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.51,39.5016124,-0.3431622,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.54,39.5016149,-0.34316189999999996,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.58,39.5016192,-0.3431613,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.62,39.5016209,-0.343161,99.78,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.65,39.5016251,-0.3431604,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.68,39.5016294,-0.34315979999999996,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.71,39.5016319,-0.3431595,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.74,39.5016362,-0.3431589,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.78,39.5016405,-0.34315829999999997,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.82,39.5016422,-0.34315809999999997,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.85,39.5016464,-0.3431575,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.88,39.5016507,-0.3431569,99.77,1.0,0.0,-0.2,0.1,11.81,1.22,-0.08
384.91,39.5016532,-0.3431566,99.77,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
384.94,39.5016575,-0.34315599999999996,99.77,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
384.98,39.5016618,-0.3431554,99.78,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
385.02,39.5016635,-0.3431552,99.77,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
385.05,39.5016677,-0.3431546,99.77,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
385.08,39.501672,-0.34315399999999996,99.77,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
385.11,39.5016746,-0.3431536,99.77,1.0,0.0,-0.2,0.1,11.81,1.21,-0.08
385.14,39.5016789,-0.343153,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.18,39.5016831,-0.34315239999999997,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.22,39.5016848,-0.34315219999999996,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.25,39.5016891,-0.3431516,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.28,39.5016934,-0.343151,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.31,39.5016959,-0.3431507,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.34,39.501700199999995,-0.34315009999999996,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.38,39.501704499999995,-0.3431495,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.42,39.5017062,-0.3431493,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.45,39.5017104,-0.3431487,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.48,39.5017147,-0.3431481,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.51,39.501717299999996,-0.3431477,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.54,39.501721499999995,-0.3431471,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.58,39.501725799999996,-0.34314649999999997,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.62,39.5017275,-0.34314629999999996,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.65,39.5017318,-0.3431457,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.68,39.501736,-0.3431452,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
385.71,39.501738599999996,-0.34314479999999997,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
385.74,39.501742799999995,-0.3431442,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
385.78,39.501747099999996,-0.3431436,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
385.82,39.5017488,-0.3431434,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.85,39.501753,-0.34314279999999997,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.88,39.5017573,-0.3431422,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
385.91,39.501759899999996,-0.3431419,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
385.94,39.501764099999995,-0.3431413,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
385.98,39.501768399999996,-0.34314069999999997,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.02,39.5017701,-0.34314049999999996,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.05,39.5017743,-0.3431399,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.08,39.5017786,-0.3431394,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.11,39.501781099999995,-0.34313899999999997,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.14,39.501785399999996,-0.3431384,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.18,39.501789599999995,-0.3431379,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.22,39.5017913,-0.3431376,99.77,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.25,39.5017956,-0.34313699999999997,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
386.28,39.5017999,-0.3431365,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.08
386.31,39.501802399999995,-0.3431361,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.34,39.501806699999996,-0.3431355,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.38,39.501810899999995,-0.34313489999999996,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.42,39.5018126,-0.34313469999999996,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.45,39.5018169,-0.3431341,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.48,39.5018211,-0.3431336,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.51,39.501823699999996,-0.34313319999999997,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.54,39.501827899999995,-0.3431326,99.76,1.0,0.0,-0.2,0.1,11.82,1.21,-0.09
386.58,39.501832199999996,-0.3431321,99.76,1.0,0.0,-0.2,0.1,11.82,1.22,-0.09
386.62,39.5018339,-0.3431318,99.76,1.0,0.0,-0.2,0.1,11.82,1.22,-0.09
386.65,39.5018382,-0.34313119999999997,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.68,39.5018424,-0.3431306,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.71,39.501844999999996,-0.3431303,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.74,39.501849199999995,-0.3431297,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.78,39.501853499999996,-0.34312909999999996,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.82,39.5018552,-0.34312889999999996,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.85,39.501859499999995,-0.3431283,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.88,39.5018637,-0.3431277,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.91,39.501866299999996,-0.34312729999999997,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.94,39.501870499999995,-0.3431268,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
386.98,39.501874799999996,-0.3431262,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
387.02,39.5018765,-0.3431259,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
387.05,39.501880799999995,-0.34312529999999997,99.76,1.0,0.0,-0.2,0.1,11.83,1.22,-0.09
387.08,39.501885,-0.3431247,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.11,39.501887599999996,-0.3431244,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.14,39.5018919,-0.3431238,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.18,39.5018962,-0.34312319999999996,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.22,39.501897899999996,-0.343123,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.25,39.501902099999995,-0.3431224,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.28,39.501906399999996,-0.3431218,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.31,39.5019089,-0.34312139999999997,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.34,39.5019132,-0.3431209,99.76,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.38,39.5019175,-0.3431203,99.76,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.42,39.501919199999996,-0.34312,99.76,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.45,39.5019235,-0.34311949999999997,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.48,39.501927699999996,-0.3431189,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.51,39.5019303,-0.3431185,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.54,39.5019346,-0.3431179,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.58,39.5019389,-0.34311739999999996,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.62,39.5019406,-0.3431171,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.65,39.5019448,-0.3431165,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.68,39.5019491,-0.343116,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.71,39.5019517,-0.34311559999999997,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.74,39.5019559,-0.343115,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.78,39.5019602,-0.3431145,99.76,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.82,39.5019619,-0.3431142,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.85,39.5019662,-0.34311359999999996,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.88,39.5019705,-0.3431131,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.91,39.5019731,-0.3431127,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.09
387.94,39.5019774,-0.3431121,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
387.98,39.5019817,-0.34311149999999996,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.02,39.5019834,-0.3431113,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.05,39.5019876,-0.3431107,99.75,1.0,0.0,-0.2,0.1,11.85,1.22,-0.1
388.08,39.5019919,-0.3431102,99.75,1.0,0.0,-0.2,0.1,11.85,1.22,-0.1
388.11,39.501994499999995,-0.34310979999999996,99.75,1.0,0.0,-0.2,0.1,11.85,1.22,-0.1
388.14,39.5019987,-0.3431092,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.18,39.502002999999995,-0.3431087,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.22,39.5020047,-0.3431084,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.25,39.502009,-0.34310779999999996,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.28,39.5020133,-0.3431072,99.75,1.0,0.0,-0.2,0.1,11.84,1.22,-0.1
388.31,39.502015899999996,-0.3431069,99.74,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.34,39.5020202,-0.3431063,99.74,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.38,39.502024399999996,-0.34310569999999996,99.74,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.42,39.502026099999995,-0.3431055,99.74,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.45,39.502030399999995,-0.3431049,99.74,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.48,39.502034699999996,-0.3431043,99.75,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.51,39.5020372,-0.34310399999999996,99.75,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.54,39.5020415,-0.3431034,99.75,1.0,0.0,-0.2,0.1,11.84,1.23,-0.1
388.58,39.5020458,-0.3431028,99.75,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.62,39.502047499999996,-0.3431026,99.75,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.65,39.5020518,-0.34310199999999996,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.68,39.502055999999996,-0.3431014,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.71,39.5020586,-0.343101,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.74,39.5020629,-0.34310039999999997,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.78,39.5020671,-0.3430998,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.1
388.82,39.5020689,-0.3430996,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
388.85,39.5020731,-0.343099,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
388.88,39.5020774,-0.34309839999999997,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
388.91,39.5020799,-0.34309809999999996,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
388.94,39.5020842,-0.3430975,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
388.98,39.5020885,-0.3430969,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
389.02,39.5020902,-0.3430967,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
389.05,39.5020945,-0.343096,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.08,39.5020988,-0.3430954,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
389.11,39.5021013,-0.3430951,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.14,39.5021056,-0.34309449999999997,99.74,1.0,0.0,-0.2,0.1,11.83,1.23,-0.11
389.18,39.5021099,-0.3430939,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.22,39.5021116,-0.3430937,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.25,39.5021158,-0.3430931,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.28,39.5021201,-0.34309249999999997,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.31,39.5021227,-0.3430921,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.34,39.5021269,-0.3430915,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.38,39.5021312,-0.3430909,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.42,39.5021329,-0.34309069999999997,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.45,39.5021372,-0.3430901,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.48,39.5021415,-0.3430895,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.51,39.502144,-0.3430891,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.54,39.502148299999995,-0.34308859999999997,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.58,39.502152599999995,-0.343088,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.62,39.5021568,-0.3430874,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.65,39.5021585,-0.3430871,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.68,39.5021628,-0.34308659999999996,99.74,1.0,0.0,-0.2,0.1,11.82,1.23,-0.11
389.71,39.502165399999996,-0.3430862,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
389.74,39.502169599999995,-0.3430856,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
389.78,39.502173899999995,-0.343085,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
389.82,39.5021756,-0.34308479999999997,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
389.85,39.5021799,-0.3430842,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
389.88,39.5021841,-0.3430836,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
389.91,39.502186699999996,-0.3430832,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
389.94,39.502190899999995,-0.34308259999999996,99.73,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
389.98,39.502195199999996,-0.343082,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.11
390.02,39.5021969,-0.3430818,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
390.05,39.5022011,-0.3430812,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
390.08,39.5022053,-0.34308059999999996,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
390.11,39.502207899999995,-0.3430802,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
390.14,39.5022121,-0.3430796,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
390.18,39.502216399999995,-0.34307909999999997,99.74,1.0,0.0,-0.2,0.1,11.81,1.23,-0.12
390.22,39.5022181,-0.34307879999999996,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.25,39.5022223,-0.3430782,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.11
390.28,39.5022266,-0.3430776,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.11
390.31,39.5022291,-0.3430773,99.73,1.0,0.0,-0.2,0.1,11.81,1.22,-0.11
390.34,39.5022334,-0.3430767,99.73,1.0,0.0,-0.2,0.1,11.81,1.22,-0.11
390.38,39.5022376,-0.3430761,99.73,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.42,39.5022393,-0.3430759,99.73,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.45,39.5022436,-0.34307529999999997,99.73,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.48,39.5022478,-0.34307479999999996,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.51,39.5022504,-0.3430744,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.54,39.5022547,-0.3430738,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.58,39.5022589,-0.34307329999999997,99.74,1.0,0.0,-0.2,0.1,11.81,1.22,-0.12
390.62,39.5022607,-0.34307299999999996,99.74,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.65,39.5022649,-0.3430724,99.74,1.0,0.0,-0.2,0.1,11.82,1.22,-0.11
390.68,39.5022692,-0.3430718,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.11
390.71,39.502271799999995,-0.3430715,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.11
390.74,39.502276099999996,-0.3430709,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.11
390.78,39.502280299999995,-0.3430703,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.82,39.502282,-0.3430701,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.85,39.5022863,-0.34306949999999997,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.88,39.5022905,-0.3430689,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.91,39.502293099999996,-0.3430685,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.94,39.502297399999996,-0.343068,99.74,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
390.98,39.502301599999996,-0.34306739999999997,99.74,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.02,39.502305899999996,-0.3430668,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.05,39.5023076,-0.3430665,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.08,39.5023118,-0.3430659,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.11,39.502314399999996,-0.34306559999999997,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.14,39.5023187,-0.343065,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.18,39.502322899999996,-0.3430644,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.22,39.5023246,-0.3430642,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.25,39.502328899999995,-0.34306359999999997,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.28,39.5023331,-0.343063,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.31,39.502335699999996,-0.3430627,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.35,39.502339899999996,-0.3430621,99.74,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.38,39.502344199999996,-0.34306149999999996,99.74,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.42,39.5023459,-0.34306129999999996,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.45,39.5023501,-0.3430607,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.48,39.5023544,-0.3430601,99.73,1.0,0.0,-0.2,0.1,11.82,1.22,-0.12
391.51,39.502356999999996,-0.34305969999999997,99.73,1.0,0.0,-0.2,0.1,11.83,1.22,-0.12
391.54,39.502361199999996,-0.3430591,99.72,1.0,0.0,-0.2,0.1,11.83,1.22,-0.12
391.58,39.502365499999996,-0.3430585,99.72,1.0,0.0,-0.2,0.1,11.83,1.22,-0.12
391.62,39.5023698,-0.343058,99.72,1.0,0.0,-0.2,0.1,11.83,1.22,-0.12
391.65,39.502371499999995,-0.34305769999999997,99.72,1.0,0.0,-0.2,0.1,11.83,1.22,-0.12
391.68,39.5023757,-0.3430571,99.73,1.0,0.0,-0.2,0.1,11.83,1.22,-0.13
391.71,39.5023783,-0.3430568,99.73,1.0,0.0,-0.2,0.1,11.83,1.22,-0.13
391.74,39.502382499999996,-0.3430562,99.73,1.0,0.0,-0.2,0.1,11.83,1.22,-0.13
