SimTime,X,Y,Z,qw,qx,qy,qz,Vx,Vy,Vz,Lat,Lon,Alt
151.452,-0.007789126131683588,0.0016574915498495102,0.1012456864118576,0.6929946541786194,-0.003103570779785514,-0.004979814402759075,0.7209188342094421,-0.000664909603074193,0.008679021149873734,-0.011658361181616783,,,
151.484,-0.007633669301867485,0.00175679218955338,0.10052752494812012,0.6929908990859985,-0.003095215419307351,-0.004979973658919334,0.7209225296974182,-0.0004289221251383424,0.008481965400278568,-0.012060606852173805,39.4786948,-0.33461769999999996,4.005000114440918
151.516,-0.007479336112737656,0.0018618144094944,0.09978142380714417,0.6929855942726135,-0.0030855091754347086,-0.004961180035024881,0.7209277749061584,0.00020058522932231426,0.00872668158262968,-0.012339905835688114,39.4786948,-0.33461769999999996,4.00600004196167
151.548,-0.007357985712587833,0.0019143662648275495,0.0982799306511879,0.6929978728294373,-0.0030824218410998583,-0.0049608247354626656,0.7209159731864929,0.00019501311180647463,0.008618008345365524,-0.011967762373387814,39.4786948,-0.33461769999999996,4.006999969482422
151.58,-0.007249544374644756,0.001972871134057641,0.09692037850618362,0.693019449710846,-0.003103923052549362,-0.004932879004627466,0.7208954095840454,0.00023533440253231674,0.008521107025444508,-0.012297685258090496,39.4786948,-0.33461769999999996,4.009000301361084
151.612,-0.007152977399528027,0.00203506788238883,0.09568583965301514,0.6930106282234192,-0.0031041649635881186,-0.004935592878609896,0.7209038138389587,0.0001556881470605731,0.008544281125068665,-0.012174238450825214,39.4786948,-0.33461769999999996,4.011000156402588
151.652,-0.0070206886157393456,0.0021261710207909346,0.09429851174354553,0.6930087208747864,-0.003105683485046029,-0.0049383207224309444,0.7209056615829468,0.0010007391683757305,0.008702553808689117,-0.012746410444378853,39.4786948,-0.33461769999999996,4.011000156402588
151.684,-0.006906280759721994,0.0021971759852021933,0.09328632056713104,0.6929914355278015,-0.003120516426861286,-0.004937805701047182,0.7209221124649048,0.0015417577233165503,0.008376563899219036,-0.013017548248171806,39.4786948,-0.33461769999999996,4.013000011444092
151.716,-0.006772628519684076,0.0022717711981385946,0.09235495328903198,0.6929951906204224,-0.003109369659796357,-0.004942180123180151,0.7209186553955078,0.0019637641962617636,0.008861422538757324,-0.01299561932682991,39.4786948,-0.33461769999999996,4.014000415802002
151.748,-0.00663619814440608,0.0023636268451809883,0.0914878398180008,0.6930021047592163,-0.0031056259758770466,-0.004965227097272873,0.7209118604660034,0.0021998330485075712,0.008945582434535027,-0.013420705683529377,39.4786948,-0.33461769999999996,4.014000415802002
