SimTime,X,Y,Z,qw,qx,qy,qz,Vx,Vy,Vz,Lat,Lon,Alt
157.584,-0.005122324451804161,0.006631136406213045,-0.07116705179214478,0.6949281692504883,-0.004104487597942352,-0.004240317735821009,0.7190549373626709,-0.011974063701927662,0.047509510070085526,-0.01867697201669216,,,
157.616,-0.005419274792075157,0.005779503844678402,-0.07160525768995285,0.6949105262756348,-0.0041286153718829155,-0.004219752736389637,0.7190720438957214,-0.011461601592600346,0.04724891111254692,-0.018508588895201683,39.4786948,-0.33461759999999996,4.111999988555908
157.648,-0.005719373468309641,0.0051528350450098515,-0.07205762714147568,0.6948862671852112,-0.004139515571296215,-0.004248255398124456,0.7190951704978943,-0.011728535406291485,0.046379636973142624,-0.01869262009859085,39.4786948,-0.33461759999999996,4.113000392913818
157.68,-0.0060272300615906715,0.004727288149297237,-0.07253795117139816,0.6948681473731995,-0.004158316645771265,-0.004215046297758818,0.7191128134727478,-0.011774715967476368,0.04596477746963501,-0.019115900620818138,39.4786948,-0.33461759999999996,4.11400032043457
157.712,-0.006336505524814129,0.004489051178097725,-0.07307250052690506,0.6948520541191101,-0.004168166778981686,-0.004190519917756319,0.719128429889679,-0.011387988924980164,0.0462656244635582,-0.019540971145033836,39.4786948,-0.33461759999999996,4.11400032043457
157.744,-0.006641000974923372,0.0044360593892633915,-0.07362575083971024,0.6948381662368774,-0.0041779219172894955,-0.004183961544185877,0.7191419005393982,-0.011320116929709911,0.046077508479356766,-0.019551537930965424,39.4786948,-0.33461759999999996,4.11400032043457
157.784,-0.007039984222501516,0.004608930088579655,-0.07433313876390457,0.694837212562561,-0.0041842046193778515,-0.004144958220422268,0.7191429734230042,-0.011492613703012466,0.04646953567862511,-0.01961948722600937,39.4786948,-0.33461759999999996,4.115000247955322
157.816,-0.007355311885476112,0.0049156793393194675,-0.07490699738264084,0.6948217153549194,-0.0041990927420556545,-0.004127738997340202,0.7191579937934875,-0.011497498489916325,0.04582880809903145,-0.01961407996714115,39.4786948,-0.33461759999999996,4.116000175476074
157.848,-0.0076847984455525875,0.005346914287656546,-0.07548581808805466,0.6948089599609375,-0.004188810475170612,-0.004128277767449617,0.7191702723503113,-0.01211524847894907,0.04536870867013931,-0.019664613530039787,39.4786948,-0.33461759999999996,4.116000175476074
157.88,-0.00803002342581749,0.005900172051042318,-0.07606670260429382,0.694819986820221,-0.004194823559373617,-0.004139098338782787,0.7191596031188965,-0.012155430391430855,0.04572686925530434,-0.01938815228641033,39.4786948,-0.33461759999999996,4.117000102996826
157.912,-0.008369372226297855,0.006583078298717737,-0.07664075493812561,0.694818913936615,-0.004215658642351627,-0.004131983034312725,0.7191604971885681,-0.012217773124575615,0.04618839547038078,-0.019208621233701706,39.4786948,-0.33461759999999996,4.117000102996826
157.944,-0.008350398391485214,0.005992040503770113,-0.07694368809461594,0.6948144435882568,-0.004246048163622618,-0.004136848263442516,0.7191646695137024,-0.011970067396759987,0.045317694544792175,-0.01902092806994915,39.4786948,-0.33461759999999996,4.118000030517578
157.984,-0.008229689672589302,0.004978628363460302,-0.0772596001625061,0.694807767868042,-0.004264474846422672,-0.004146681632846594,0.7191709280014038,-0.011859872378408909,0.043697062879800797,-0.01879253424704075,39.4786948,-0.33461759999999996,4.118000030517578
158.016,-0.008179845288395882,0.0043970514088869095,-0.07754760980606079,0.6947858929634094,-0.004277186002582312,-0.004132871516048908,0.7191920876502991,-0.011474107392132282,0.04293425753712654,-0.018893232569098473,39.4786948,-0.33461759999999996,4.118000030517578
158.048,-0.008154102601110935,0.004010764881968498,-0.07786064594984055,0.694781482219696,-0.004276904743164778,-0.004108710680156946,0.7191965579986572,-0.011115401983261108,0.042665258049964905,-0.018351618200540543,39.4786948,-0.33461759999999996,4.11899995803833
158.08,-0.008160322904586792,0.003799393307417631,-0.07819588482379913,0.6947751045227051,-0.004254691302776337,-0.004100591875612736,0.7192027568817139,-0.010862736962735653,0.04190116748213768,-0.01871430315077305,39.4786948,-0.33461759999999996,4.11899995803833
158.112,-0.008199003525078297,0.0037419404834508896,-0.07856573164463043,0.6947619915008545,-0.00428038788959384,-0.00410833302885294,0.7192152738571167,-0.011164420284330845,0.04156770929694176,-0.018760010600090027,39.4786948,-0.33461759999999996,4.11899995803833
158.144,-0.008274064399302006,0.0038468639831990004,-0.07896783947944641,0.6947612762451172,-0.0042683444917202,-0.004086408298462629,0.7192162275314331,-0.011089041829109192,0.04162020608782768,-0.01941080391407013,39.4786948,-0.33461759999999996,4.12000036239624
158.184,-0.00840071588754654,0.004167648963630199,-0.07950938493013382,0.6947656869888306,-0.004265351686626673,-0.004100168589502573,0.7192118763923645,-0.011330321431159973,0.04163927957415581,-0.01905311644077301,39.4786948,-0.33461759999999996,4.12000036239624
158.216,-0.00854453258216381,0.004568911623209715,-0.07994423806667328,0.69477379322052,-0.004295723512768745,-0.004104148596525192,0.7192038893699646,-0.01182166114449501,0.04161557927727699,-0.01849156618118286,39.4786948,-0.33461759999999996,4.121000289916992
158.248,-0.008720980025827885,0.00508798798546195,-0.08038321882486343,0.6947705149650574,-0.004296782426536083,-0.0041043623350560665,0.7192070484161377,-0.011323572136461735,0.041260603815317154,-0.0182050708681345,39.4786948,-0.33461759999999996,4.121000289916992
158.28,-0.00893325824290514,0.0056988997384905815,-0.0808303952217102,0.6947751641273499,-0.004316095262765884,-0.00411114189773798,0.7192022800445557,-0.011599049903452396,0.0414399728178978,-0.018012836575508118,39.4786948,-0.33461759999999996,4.122000217437744
158.312,-0.0091659901663661,0.0064102401956915855,-0.0813618153333664,0.6947852373123169,-0.004317053593695164,-0.0040924930945038795,0.7191926836967468,-0.011877602897584438,0.04160603880882263,-0.017962384968996048,39.4786948,-0.33461759999999996,4.122000217437744
158.344,-0.009169976226985455,0.005919821094721556,-0.0816948339343071,0.6947605013847351,-0.004294277168810368,-0.004081261344254017,0.7192167639732361,-0.011951650492846966,0.04082539305090904,-0.01814614050090313,39.4786948,-0.33461759999999996,4.123000144958496
158.384,-0.009121987968683243,0.005040512420237064,-0.08204624056816101,0.6947672963142395,-0.004300434608012438,-0.0040869987569749355,0.7192102074623108,-0.01147141121327877,0.039990391582250595,-0.017821460962295532,39.4786948,-0.33461759999999996,4.123000144958496
158.416,-0.009121224284172058,0.0045630852691829205,-0.08235764503479004,0.6947633028030396,-0.004294652491807938,-0.004061498213559389,0.7192142009735107,-0.011681869626045227,0.03942945972084999,-0.017761925235390663,39.4786948,-0.33461759999999996,4.123000144958496
158.448,-0.009164839051663876,0.004255896434187889,-0.08269346505403519,0.6947397589683533,-0.004304560367017984,-0.004032582510262728,0.7192370295524597,-0.01182794850319624,0.038573019206523895,-0.017487775534391403,39.4786948,-0.33461759999999996,4.124000072479248
158.48,-0.00925061572343111,0.004102539271116257,-0.08303971588611603,0.6947351098060608,-0.004328728653490543,-0.004030546173453331,0.7192414402961731,-0.012210323475301266,0.03846922144293785,-0.01709788478910923,39.4786948,-0.33461759999999996,4.124000072479248
158.512,-0.009357819333672523,0.004096013028174639,-0.08340666443109512,0.6947305202484131,-0.004350702278316021,-0.00402086554095149,0.7192457914352417,-0.011861721985042095,0.038238536566495895,-0.017365513369441032,39.4786948,-0.33461759999999996,4.124000072479248
158.544,-0.009471070021390915,0.004228821024298668,-0.08379394561052322,0.6947419047355652,-0.004349922761321068,-0.0040107169188559055,0.719234824180603,-0.012377322651445866,0.03825605660676956,-0.017389848828315735,39.4786948,-0.33461759999999996,4.125
158.584,-0.009657231159508228,0.004574958235025406,-0.08429701626300812,0.6947631239891052,-0.004351986106485128,-0.004001446533948183,0.7192143201828003,-0.012997898273169994,0.03789345175027847,-0.017074886709451675,39.4786948,-0.33461759999999996,4.125
158.616,-0.009850363247096539,0.004978639539331198,-0.08471564948558807,0.6947647333145142,-0.00433487631380558,-0.004010264296084642,0.7192128300666809,-0.013068160973489285,0.037974677979946136,-0.017452144995331764,39.4786948,-0.33461759999999996,4.125
158.648,-0.0100643215700984,0.005498240236192942,-0.08515775203704834,0.6947614550590515,-0.004335860721766949,-0.003999168053269386,0.7192160487174988,-0.013122783973813057,0.038314614444971085,-0.01752586103975773,39.4786948,-0.33461759999999996,4.12600040435791
158.68,-0.010305000469088554,0.006134455092251301,-0.08562171459197998,0.6947590708732605,-0.004316849634051323,-0.0040160734206438065,0.7192184329032898,-0.013284503482282162,0.0383610799908638,-0.01794348657131195,39.4786948,-0.33461759999999996,4.127000331878662
158.712,-0.010572295635938644,0.006868996657431126,-0.08610191941261292,0.6947653293609619,-0.004323973786085844,-0.004031254444271326,0.7192122340202332,-0.014045463874936104,0.03870085999369621,-0.017733899876475334,39.4786948,-0.33461759999999996,4.127000331878662
158.744,-0.010483896359801292,0.0061921291053295135,-0.08629021048545837,0.6947748064994812,-0.004326730966567993,-0.004049524199217558,0.7192029356956482,-0.01485765352845192,0.038681451231241226,-0.01824289560317993,39.4786948,-0.33461759999999996,4.127000331878662
