SimTime,X,Y,Z,qw,qx,qy,qz,Vx,Vy,Vz,Lat,Lon,Alt
161.2,-0.006819005124270916,0.04637331888079643,-0.07433629035949707,0.6948529481887817,-0.004164387006312609,-0.0043525779619812965,0.7191267013549805,-0.029005950316786766,0.05263303220272064,-0.031119849532842636,,,
161.232,-0.007303623482584953,0.04696326330304146,-0.07516457885503769,0.6948556303977966,-0.004177061375230551,-0.0043607489205896854,0.7191239595413208,-0.02920445427298546,0.052986469119787216,-0.032149359583854675,39.4786947,-0.3346172,4.139000415802002
161.264,-0.007842065766453743,0.047699205577373505,-0.07604270428419113,0.6948565244674683,-0.004202859476208687,-0.004351236391812563,0.7191230058670044,-0.029453320428729057,0.053105004131793976,-0.03279373422265053,39.4786947,-0.3346172,4.139000415802002
161.296,-0.008448109030723572,0.04857343062758446,-0.0769680067896843,0.6948560476303101,-0.004216120578348637,-0.004331095609813929,0.7191234827041626,-0.030244050547480583,0.05394000560045242,-0.033416684716939926,39.4786947,-0.3346172,4.141000270843506
161.328,-0.00912072230130434,0.04957982897758484,-0.07793481647968292,0.6948532462120056,-0.0042524635791778564,-0.004317824728786945,0.7191260457038879,-0.0310797318816185,0.054344188421964645,-0.03391176089644432,39.4786947,-0.3346172,4.142000198364258
161.36,-0.008629994466900826,0.04853684827685356,-0.07864492386579514,0.69483482837677,-0.004256622865796089,-0.004314743913710117,0.7191438674926758,-0.0313568040728569,0.054157935082912445,-0.03436582162976265,39.4786947,-0.3346172,4.142000198364258
161.4,-0.008218002505600452,0.047653086483478546,-0.07961658388376236,0.6948228478431702,-0.0042442879639565945,-0.004308729432523251,0.7191555500030518,-0.030883004888892174,0.05400606617331505,-0.034840185195207596,39.4786947,-0.3346172,4.14300012588501
161.432,-0.008017972111701965,0.04724474623799324,-0.08045483380556107,0.6948065161705017,-0.004274758044630289,-0.004318437539041042,0.7191710472106934,-0.03062792308628559,0.05423472076654434,-0.03540859743952751,39.4786947,-0.3346172,4.144000053405762
161.464,-0.007935304194688797,0.04707219824194908,-0.08135857433080673,0.6948089003562927,-0.004293646663427353,-0.004315457306802273,0.7191686630249023,-0.030926231294870377,0.05393338203430176,-0.036415938287973404,39.4786947,-0.3346172,4.144999980926514
161.496,-0.007967310957610607,0.047091249376535416,-0.08232450485229492,0.6948077082633972,-0.004306199494749308,-0.004292542580515146,0.7191699147224426,-0.031047090888023376,0.053052984178066254,-0.037378378212451935,39.4786947,-0.3346172,4.146000385284424
