SimTime,X,Y,Z,qw,qx,qy,qz,Vx,Vy,Vz,Lat,Lon,Alt
131.56,-0.008177902549505234,-0.002142539480701089,-0.11804073303937912,0.6961010098457336,-0.0008432627655565739,-0.0024026427417993546,0.7179393172264099,-0.028243856504559517,-0.005259388126432896,-0.03632264584302902,,,
131.592,-0.008375156670808792,-0.002291235839948058,-0.11861219257116318,0.6960981488227844,-0.0008502472774125636,-0.0023898398503661156,0.7179421782493591,-0.028444936498999596,-0.006135070696473122,-0.036305055022239685,39.4786948,-0.33461779999999997,4.177000045776367
131.624,-0.008687605150043964,-0.002418114570900798,-0.1192534938454628,0.6961050629615784,-0.0008367645204998553,-0.002370170783251524,0.7179355621337891,-0.02814212441444397,-0.006318448577076197,-0.03671395406126976,39.4786948,-0.33461779999999997,4.177000045776367
131.656,-0.009080138988792896,-0.0025481279008090496,-0.11997201293706894,0.6961336135864258,-0.0008347694529220462,-0.002348309149965644,0.7179079651832581,-0.028545919805765152,-0.006831412203609943,-0.03701861575245857,39.4786948,-0.33461779999999997,4.177999973297119
131.688,-0.009547052904963493,-0.0026783181820064783,-0.12075668573379517,0.6961426734924316,-0.000841387256514281,-0.002356255892664194,0.7178991436958313,-0.02919321320950985,-0.007039531134068966,-0.03678962215781212,39.4786948,-0.33461779999999997,4.179000377655029
131.72,-0.009318524040281773,-0.002755865454673767,-0.12054121494293213,0.6961346864700317,-0.0008352938457392156,-0.0023673733230680227,0.7179068922996521,-0.029058413580060005,-0.007797189988195896,-0.036656372249126434,39.4786948,-0.33461779999999997,4.179000377655029
131.76,-0.008901991881430149,-0.0028485641814768314,-0.12009358406066895,0.6961168050765991,-0.0008177280542440712,-0.002391454530879855,0.7179241180419922,-0.029150469228625298,-0.007620518561452627,-0.036447010934352875,39.4786948,-0.33461779999999997,4.177999973297119
131.792,-0.00872701033949852,-0.0029254842083901167,-0.11991186439990997,0.6961045861244202,-0.0008512146887369454,-0.0024015463422983885,0.7179359197616577,-0.029248075559735298,-0.00780620239675045,-0.03579629957675934,39.4786948,-0.33461779999999997,4.177999973297119
131.824,-0.008651123382151127,-0.003017551265656948,-0.11986397206783295,0.6960879564285278,-0.0008561345166526735,-0.002411266090348363,0.7179520130157471,-0.028651025146245956,-0.008295457810163498,-0.03560924157500267,39.4786948,-0.33461779999999997,4.177999973297119
131.856,-0.008666833862662315,-0.0031240687239915133,-0.11995627731084824,0.6960923671722412,-0.0008633904508315027,-0.0024196633603423834,0.7179477214813232,-0.028449244797229767,-0.008912624791264534,-0.035449665039777756,39.4786948,-0.33461779999999997,4.177999973297119
131.888,-0.008758451789617538,-0.003243636107072234,-0.12016332894563675,0.6961063146591187,-0.0008892592159099877,-0.0024335577618330717,0.7179340720176697,-0.027692416682839394,-0.00882900319993496,-0.03538428619503975,39.4786948,-0.33461779999999997,4.177999973297119
131.92,-0.008936197496950626,-0.0033493039663881063,-0.1204783022403717,0.696113109588623,-0.0008880561799742281,-0.002435660222545266,0.7179275155067444,-0.02767987921833992,-0.008914454840123653,-0.0352163128554821,39.4786948,-0.33461779999999997,4.177999973297119
131.96,-0.009282473474740982,-0.0034998070914298296,-0.12102457880973816,0.696101725101471,-0.0009036448318511248,-0.0024217278696596622,0.7179385423660278,-0.02824704349040985,-0.009363442659378052,-0.03555755689740181,39.4786948,-0.33461779999999997,4.179000377655029
131.992,-0.0096516665071249,-0.0036349317524582148,-0.12156783044338226,0.6961272954940796,-0.0008999585988931358,-0.0024330622982233763,0.7179137468338013,-0.02858852967619896,-0.009125106036663055,-0.03591541573405266,39.4786948,-0.33461779999999997,4.179000377655029
132.024,-0.010109459049999714,-0.0037651900202035904,-0.1222204640507698,0.6961460709571838,-0.0009047591011039913,-0.002405774313956499,0.7178956270217896,-0.029151689261198044,-0.009220215491950512,-0.036538779735565186,39.4786948,-0.33461779999999997,4.180000305175781
132.056,-0.010655367746949196,-0.0038995963986963034,-0.12298835068941116,0.6961494088172913,-0.0009205843089148402,-0.0023998161777853966,0.7178923487663269,-0.029478775337338448,-0.009481973014771938,-0.036909595131874084,39.4786948,-0.33461779999999997,4.181000232696533
132.088,-0.011260772123932838,-0.004051756579428911,-0.12382173538208008,0.69615238904953,-0.000909041496925056,-0.0024162190966308117,0.7178894877433777,-0.029916590079665184,-0.009730245918035507,-0.0370340421795845,39.4786948,-0.33461779999999997,4.182000160217285
132.12,-0.011121341958642006,-0.004299739841371775,-0.12370364367961884,0.6961472630500793,-0.0009006052860058844,-0.0024298743810504675,0.7178943753242493,-0.029770929366350174,-0.009927363134920597,-0.036143068224191666,39.4786947,-0.33461779999999997,4.182000160217285
132.16,-0.010779214091598988,-0.0046331253834068775,-0.12335958331823349,0.6961311101913452,-0.0009288574219681323,-0.002400508616119623,0.7179101705551147,-0.029346290975809097,-0.009626205079257488,-0.036209836602211,39.4786948,-0.33461779999999997,4.182000160217285
132.192,-0.01063469797372818,-0.004890286363661289,-0.12327258288860321,0.6961408257484436,-0.0009413595544174314,-0.002400113269686699,0.7179006338119507,-0.0288810133934021,-0.010013390332460403,-0.03636268153786659,39.4786948,-0.33461779999999997,4.181000232696533
132.224,-0.010599227622151375,-0.005157948937267065,-0.12333441525697708,0.6961377263069153,-0.0009522054460830986,-0.002394166076555848,0.7179036736488342,-0.028798041865229607,-0.010226290673017502,-0.03663405776023865,39.4786948,-0.33461779999999997,4.181000232696533
132.256,-0.010638587176799774,-0.00542917475104332,-0.12353801727294922,0.6961628198623657,-0.0009760722750797868,-0.0024041119031608105,0.7178792953491211,-0.0286616962403059,-0.010383876971900463,-0.036730557680130005,39.4786948,-0.33461779999999997,4.181000232696533
132.288,-0.010768048465251923,-0.005702593829482794,-0.12385668605566025,0.6961702108383179,-0.0010092369047924876,-0.0023939195089042187,0.7178720235824585,-0.02879435382783413,-0.010663017630577087,-0.036746345460414886,39.4786948,-0.33461779999999997,4.182000160217285
132.32,-0.01100202277302742,-0.005977006163448095,-0.12427989393472672,0.6961807608604431,-0.0010253727668896317,-0.002395720686763525,0.7178618311882019,-0.029165631160140038,-0.011020508594810963,-0.03665383905172348,39.4786948,-0.33461779999999997,4.182000160217285
132.36,-0.011411916464567184,-0.006334531586617231,-0.12493132799863815,0.6961838006973267,-0.001044680830091238,-0.0023917630314826965,0.7178588509559631,-0.029449332505464554,-0.011557027697563171,-0.03646370768547058,39.4786947,-0.33461779999999997,4.183000087738037
