SimTime,Lat,Lon,Alt,qw,qx,qy,qz,Vx,Vy,Vz
155.7,39.4786401,-0.34633169999999996,51.28,0.7,0.0,-0.0,0.7,0.01,0.08,-1.0
155.8,39.4786401,-0.34633169999999996,51.38,0.7,0.0,-0.0,0.7,0.02,0.1,-1.03
155.9,39.4786401,-0.34633169999999996,51.48,0.7,0.0,-0.0,0.7,0.03,0.12,-1.05
156.0,39.4786401,-0.34633159999999996,51.58,0.7,0.0,-0.0,0.7,0.04,0.13,-1.08
156.1,39.4786401,-0.34633159999999996,51.69,0.7,0.0,-0.0,0.7,0.04,0.14,-1.09
156.2,39.4786401,-0.34633149999999996,51.79,0.7,0.0,-0.0,0.7,0.05,0.15,-1.12
156.3,39.4786402,-0.3463314,51.9,0.7,0.0,-0.0,0.7,0.05,0.16,-1.14
156.4,39.4786402,-0.3463313,52.01,0.7,0.0,-0.0,0.7,0.06,0.17,-1.16
156.5,39.478640299999995,-0.3463313,52.13,0.7,0.0,-0.0,0.7,0.06,0.17,-1.17
156.6,39.478640299999995,-0.3463312,52.23,0.7,0.0,-0.0,0.7,0.06,0.17,-1.19
156.7,39.478640399999996,-0.3463311,52.36,0.7,0.0,-0.0,0.7,0.06,0.18,-1.2
156.8,39.4786405,-0.346331,52.47,0.7,0.0,-0.0,0.7,0.06,0.18,-1.22
156.9,39.4786405,-0.3463309,52.59,0.7,0.0,-0.0,0.7,0.06,0.18,-1.23
157.0,39.4786406,-0.3463309,52.71,0.7,0.0,-0.0,0.7,0.06,0.18,-1.25
157.1,39.4786406,-0.3463307,52.83,0.7,0.0,-0.0,0.7,0.05,0.18,-1.26
157.2,39.4786407,-0.3463306,52.95,0.7,0.0,-0.0,0.7,0.05,0.18,-1.27
157.3,39.4786408,-0.3463305,53.08,0.7,0.0,-0.0,0.7,0.05,0.17,-1.29
157.4,39.4786408,-0.3463304,53.2,0.7,0.0,-0.0,0.7,0.05,0.17,-1.3
157.5,39.478640899999995,-0.3463303,53.33,0.7,0.0,-0.0,0.7,0.04,0.16,-1.31
157.6,39.478640899999995,-0.3463302,53.45,0.7,0.0,-0.0,0.7,0.04,0.16,-1.32
157.7,39.478640999999996,-0.3463301,53.58,0.7,0.0,-0.0,0.7,0.03,0.15,-1.33
157.8,39.478640999999996,-0.3463301,53.71,0.7,0.0,-0.0,0.7,0.03,0.15,-1.34
157.9,39.4786411,-0.34632999999999997,53.84,0.7,0.0,-0.0,0.7,0.02,0.14,-1.35
158.0,39.4786411,-0.34632979999999997,53.97,0.7,0.0,-0.0,0.7,0.02,0.14,-1.36
158.1,39.4786411,-0.34632979999999997,54.1,0.7,0.0,-0.0,0.7,0.02,0.13,-1.36
158.2,39.4786411,-0.34632979999999997,54.23,0.7,0.0,-0.0,0.7,0.01,0.12,-1.37
158.3,39.4786412,-0.34632969999999996,54.37,0.7,0.0,-0.0,0.7,0.01,0.12,-1.38
158.4,39.4786412,-0.34632959999999996,54.5,0.7,0.0,-0.0,0.7,0.0,0.11,-1.39
158.5,39.4786412,-0.34632959999999996,54.64,0.7,0.0,-0.0,0.7,0.0,0.11,-1.39
158.6,39.4786412,-0.34632959999999996,54.77,0.7,0.0,-0.0,0.7,-0.0,0.1,-1.4
158.7,39.4786412,-0.34632949999999996,54.92,0.7,0.0,-0.0,0.7,-0.01,0.1,-1.4
158.8,39.4786412,-0.34632949999999996,55.05,0.7,0.0,-0.0,0.7,-0.01,0.09,-1.41
158.9,39.4786412,-0.34632949999999996,55.19,0.7,0.0,-0.0,0.7,-0.01,0.09,-1.42
159.0,39.4786412,-0.34632949999999996,55.33,0.7,0.0,-0.0,0.7,-0.01,0.09,-1.42
159.1,39.4786412,-0.3463294,55.47,0.7,0.0,-0.0,0.7,-0.01,0.09,-1.43
159.2,39.4786412,-0.3463294,55.61,0.7,0.0,-0.0,0.7,-0.02,0.09,-1.43
159.3,39.4786413,-0.3463294,55.75,0.7,0.0,-0.0,0.7,-0.02,0.08,-1.43
159.4,39.4786413,-0.3463293,55.89,0.7,0.0,-0.0,0.7,-0.02,0.08,-1.44
159.5,39.4786413,-0.3463293,56.04,0.7,0.0,-0.0,0.7,-0.02,0.08,-1.44
159.6,39.4786413,-0.3463292,56.17,0.7,0.0,-0.0,0.7,-0.02,0.08,-1.45
159.7,39.4786413,-0.3463293,56.32,0.7,0.0,-0.0,0.7,-0.02,0.07,-1.45
159.8,39.4786412,-0.3463293,56.45,0.7,0.0,-0.0,0.7,-0.02,0.07,-1.46
159.9,39.4786412,-0.3463293,56.6,0.7,0.0,-0.0,0.7,-0.03,0.07,-1.46
160.0,39.4786412,-0.3463292,56.74,0.7,0.0,-0.0,0.7,-0.03,0.07,-1.46
160.1,39.4786412,-0.3463293,56.89,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.46
160.2,39.4786412,-0.3463293,57.03,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.47
160.3,39.4786411,-0.3463293,57.18,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.47
160.4,39.4786411,-0.3463293,57.32,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.47
160.5,39.4786411,-0.3463293,57.47,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.47
160.6,39.4786411,-0.3463293,57.61,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.48
160.7,39.4786411,-0.3463293,57.76,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.48
160.8,39.4786411,-0.3463293,57.9,0.7,0.0,-0.0,0.7,-0.02,0.07,-1.48
160.9,39.4786411,-0.3463293,58.05,0.7,0.0,-0.0,0.7,-0.02,0.07,-1.48
161.0,39.4786411,-0.3463293,58.19,0.7,0.0,-0.0,0.7,-0.02,0.06,-1.49
161.1,39.478640999999996,-0.3463293,58.34,0.7,0.0,-0.0,0.7,-0.01,0.07,-1.49
161.2,39.478640999999996,-0.3463292,58.48,0.7,0.0,-0.0,0.7,-0.01,0.07,-1.49
161.3,39.478640999999996,-0.3463293,58.63,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.49
161.4,39.478640999999996,-0.3463293,58.77,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.49
161.5,39.478640999999996,-0.3463293,58.93,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.49
161.6,39.478640999999996,-0.3463292,59.07,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.5
161.7,39.478640999999996,-0.3463293,59.22,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.5
161.8,39.478640999999996,-0.3463293,59.36,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.5
161.9,39.478640999999996,-0.3463292,59.51,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.5
162.0,39.478640999999996,-0.3463292,59.66,0.7,0.0,-0.0,0.7,-0.01,0.07,-1.5
162.1,39.478640999999996,-0.3463293,59.81,0.7,0.0,-0.0,0.7,-0.01,0.06,-1.5
162.2,39.478640999999996,-0.3463293,59.95,0.7,0.0,-0.0,0.7,-0.0,0.06,-1.5
162.3,39.478640999999996,-0.3463292,60.1,0.7,0.0,-0.0,0.7,-0.0,0.06,-1.5
162.4,39.478640999999996,-0.3463292,60.24,0.7,0.0,-0.0,0.7,-0.0,0.06,-1.53
162.5,39.4786411,-0.3463292,60.4,0.7,0.0,-0.0,0.7,-0.0,0.06,-1.61
162.6,39.4786411,-0.3463293,60.56,0.7,0.0,-0.0,0.7,-0.0,0.06,-1.76
162.7,39.4786411,-0.3463292,60.75,0.7,0.0,-0.0,0.7,-0.0,0.06,-1.93
162.8,39.4786411,-0.3463292,60.94,0.7,0.0,-0.0,0.7,-0.01,0.07,-2.15
162.9,39.4786411,-0.3463292,61.16,0.7,0.0,-0.0,0.7,-0.01,0.07,-2.39
163.0,39.4786412,-0.3463292,61.4,0.7,0.0,-0.0,0.7,-0.01,0.07,-2.65
163.1,39.4786412,-0.3463292,61.68,0.7,0.0,-0.0,0.7,-0.01,0.07,-2.81
163.2,39.4786412,-0.3463292,61.95,0.7,0.0,-0.0,0.7,-0.01,0.07,-2.9
163.3,39.4786412,-0.3463293,62.24,0.7,0.0,-0.0,0.7,-0.01,0.06,-2.94
163.4,39.4786412,-0.3463293,62.51,0.7,0.0,-0.0,0.7,-0.01,0.06,-2.96
163.5,39.4786412,-0.3463293,62.81,0.7,0.0,-0.0,0.7,-0.01,0.06,-2.95
163.6,39.4786412,-0.3463293,63.09,0.7,0.0,-0.0,0.7,-0.02,0.06,-2.9
163.7,39.4786413,-0.3463294,63.38,0.7,0.0,-0.0,0.7,-0.02,0.06,-2.88
163.8,39.4786413,-0.3463294,63.65,0.7,0.0,-0.0,0.7,-0.02,0.06,-2.87
163.9,39.4786413,-0.34632949999999996,63.94,0.7,0.0,-0.0,0.7,-0.02,0.06,-2.87
164.0,39.4786413,-0.34632949999999996,64.21,0.7,0.0,-0.0,0.7,-0.02,0.06,-2.88
164.1,39.4786413,-0.34632949999999996,64.5,0.7,0.0,-0.0,0.7,-0.02,0.06,-2.88
164.2,39.4786413,-0.34632949999999996,64.77,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.89
164.3,39.4786413,-0.34632949999999996,65.07,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.9
164.4,39.4786413,-0.3463294,65.34,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.9
164.5,39.4786413,-0.34632949999999996,65.63,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.9
164.6,39.4786413,-0.34632949999999996,65.91,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.91
164.7,39.4786413,-0.34632949999999996,66.2,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.91
164.8,39.4786413,-0.3463294,66.48,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.92
164.9,39.4786413,-0.3463294,66.77,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.92
165.0,39.4786412,-0.3463294,67.05,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.93
165.1,39.4786412,-0.3463294,67.35,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.93
165.2,39.4786412,-0.3463294,67.63,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.93
165.3,39.4786412,-0.3463294,67.92,0.7,0.0,-0.0,0.7,-0.03,0.07,-2.94
165.4,39.4786412,-0.3463293,68.2,0.7,0.0,-0.0,0.7,-0.02,0.07,-2.94
165.5,39.4786412,-0.3463293,68.5,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.94
165.6,39.4786412,-0.3463293,68.78,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.95
165.7,39.4786412,-0.3463292,69.08,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.95
165.8,39.4786412,-0.3463292,69.35,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.95
165.9,39.4786412,-0.3463292,69.66,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.95
166.0,39.4786412,-0.3463291,69.94,0.7,0.0,-0.0,0.7,-0.03,0.06,-2.96
166.1,39.4786413,-0.3463291,70.23,0.7,0.0,-0.0,0.7,-0.02,0.05,-2.96
166.2,39.4786413,-0.3463291,70.51,0.7,0.0,-0.0,0.7,-0.02,0.05,-2.96
166.3,39.4786413,-0.3463291,70.81,0.7,0.0,-0.0,0.7,-0.03,0.05,-2.96
166.4,39.4786413,-0.346329,71.1,0.7,0.0,-0.0,0.7,-0.03,0.05,-2.96
166.5,39.4786413,-0.346329,71.39,0.7,0.0,-0.0,0.7,-0.03,0.05,-2.96
166.6,39.4786413,-0.346329,71.67,0.7,0.0,-0.0,0.7,-0.03,0.05,-2.97
166.7,39.4786413,-0.3463289,71.97,0.7,0.0,-0.0,0.7,-0.03,0.04,-2.97
166.8,39.4786413,-0.3463289,72.25,0.7,0.0,-0.0,0.7,-0.03,0.04,-2.97
166.9,39.4786413,-0.3463289,72.54,0.7,0.0,-0.0,0.7,-0.03,0.03,-2.97
167.0,39.4786413,-0.3463289,72.82,0.7,0.0,-0.0,0.7,-0.02,0.03,-2.97
167.1,39.4786413,-0.3463289,73.12,0.7,0.0,-0.0,0.7,-0.03,0.03,-2.97
167.2,39.4786413,-0.3463289,73.4,0.7,0.0,-0.0,0.7,-0.03,0.03,-2.98
167.3,39.4786413,-0.3463289,73.7,0.7,0.0,-0.0,0.7,-0.03,0.03,-2.98
167.4,39.4786413,-0.3463288,73.98,0.7,0.0,-0.0,0.7,-0.03,0.03,-2.98
167.5,39.4786413,-0.3463288,74.28,0.7,0.0,-0.0,0.7,-0.03,0.03,-2.98
167.6,39.4786413,-0.3463288,74.56,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
167.7,39.4786413,-0.3463288,74.86,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
167.8,39.4786413,-0.3463287,75.14,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
167.9,39.4786413,-0.3463287,75.44,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
168.0,39.4786413,-0.3463287,75.72,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
168.1,39.4786412,-0.3463287,76.02,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
168.2,39.4786412,-0.3463287,76.3,0.7,0.0,-0.0,0.7,-0.03,0.02,-2.98
168.3,39.4786412,-0.3463287,76.6,0.7,0.0,-0.0,0.7,-0.03,0.01,-2.99
168.4,39.4786412,-0.3463286,76.89,0.7,0.0,-0.0,0.7,-0.03,0.01,-2.99
168.5,39.4786412,-0.3463286,77.18,0.7,0.0,-0.0,0.7,-0.03,0.01,-2.99
168.6,39.4786411,-0.3463286,77.46,0.7,0.0,-0.0,0.7,-0.03,0.01,-2.99
168.7,39.4786411,-0.3463285,77.77,0.7,0.0,-0.0,0.7,-0.03,0.01,-2.99
168.8,39.4786411,-0.3463285,78.05,0.7,0.0,-0.0,0.7,-0.02,0.01,-2.99
168.9,39.4786411,-0.3463284,78.35,0.7,0.0,-0.0,0.7,-0.02,0.0,-2.99
169.0,39.478640999999996,-0.3463284,78.63,0.7,0.0,-0.0,0.7,-0.02,0.0,-2.99
169.1,39.478640999999996,-0.3463284,78.93,0.7,0.0,-0.0,0.7,-0.02,-0.0,-2.99
169.2,39.478640999999996,-0.3463284,79.22,0.7,0.0,-0.0,0.7,-0.02,-0.0,-2.99
169.3,39.478640999999996,-0.3463283,79.51,0.7,0.0,-0.0,0.7,-0.01,-0.01,-2.99
169.4,39.478640999999996,-0.3463283,79.79,0.7,0.0,-0.0,0.7,-0.01,-0.01,-2.99
169.5,39.478640999999996,-0.3463283,80.1,0.7,0.0,-0.0,0.7,-0.01,-0.01,-2.99
169.6,39.478640999999996,-0.3463283,80.38,0.7,0.0,-0.0,0.7,-0.01,-0.01,-2.99
169.7,39.478640999999996,-0.3463282,80.68,0.7,0.0,-0.0,0.7,-0.01,-0.02,-2.99
169.8,39.478640999999996,-0.3463282,80.96,0.7,0.0,-0.0,0.7,-0.01,-0.02,-2.99
169.9,39.4786411,-0.3463282,81.26,0.7,0.0,-0.0,0.7,-0.0,-0.02,-3.0
170.0,39.4786411,-0.3463282,81.55,0.7,0.0,-0.0,0.7,-0.0,-0.02,-2.99
170.1,39.4786411,-0.34632809999999997,81.84,0.7,0.0,-0.0,0.7,-0.0,-0.02,-2.99
170.2,39.4786411,-0.34632809999999997,82.12,0.7,0.0,-0.0,0.7,-0.0,-0.03,-2.99
170.3,39.4786411,-0.34632809999999997,82.43,0.7,0.0,-0.0,0.7,-0.0,-0.03,-2.99
170.4,39.4786411,-0.34632809999999997,82.71,0.7,0.0,-0.0,0.7,-0.0,-0.03,-3.0
170.5,39.4786412,-0.34632799999999997,83.01,0.7,0.0,-0.0,0.7,-0.0,-0.03,-2.99
170.6,39.4786412,-0.34632799999999997,83.29,0.7,0.0,-0.0,0.7,-0.01,-0.03,-3.0
170.7,39.4786412,-0.34632799999999997,83.6,0.7,0.0,-0.0,0.7,-0.01,-0.03,-3.0
170.8,39.4786412,-0.34632799999999997,83.88,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
170.9,39.4786412,-0.34632799999999997,84.18,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.0,39.4786412,-0.34632799999999997,84.46,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.1,39.4786412,-0.34632799999999997,84.76,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.2,39.4786411,-0.34632809999999997,85.05,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
171.3,39.4786412,-0.34632799999999997,85.34,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.4,39.4786412,-0.34632799999999997,85.62,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.5,39.4786412,-0.34632799999999997,85.93,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.6,39.4786412,-0.34632799999999997,86.21,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
171.7,39.4786412,-0.34632789999999997,86.51,0.7,0.0,-0.0,0.7,-0.01,-0.04,-3.0
171.8,39.4786412,-0.34632789999999997,86.79,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
171.9,39.4786412,-0.34632789999999997,87.09,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
172.0,39.4786412,-0.34632789999999997,87.38,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
172.1,39.4786412,-0.34632779999999996,87.67,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
172.2,39.4786412,-0.34632779999999996,87.95,0.7,0.0,-0.0,0.7,-0.01,-0.05,-3.0
172.3,39.4786412,-0.34632789999999997,88.26,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
172.4,39.4786412,-0.34632789999999997,88.54,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
172.5,39.4786412,-0.34632779999999996,88.84,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
172.6,39.4786412,-0.34632779999999996,89.12,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
172.7,39.4786412,-0.34632779999999996,89.42,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
172.8,39.4786411,-0.34632789999999997,89.71,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
172.9,39.4786411,-0.34632779999999996,90.0,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
173.0,39.4786411,-0.34632779999999996,90.28,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
173.1,39.4786411,-0.34632789999999997,90.58,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
173.2,39.4786411,-0.34632789999999997,90.87,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
173.3,39.4786411,-0.34632779999999996,91.16,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
173.4,39.4786411,-0.34632779999999996,91.44,0.7,0.0,-0.0,0.7,-0.01,-0.06,-3.0
173.5,39.4786411,-0.34632789999999997,91.75,0.7,0.0,-0.0,0.7,-0.0,-0.06,-3.0
173.6,39.478640999999996,-0.34632789999999997,92.03,0.7,0.0,-0.0,0.7,-0.0,-0.06,-3.0
173.7,39.478640999999996,-0.34632779999999996,92.32,0.7,0.0,-0.0,0.7,-0.0,-0.06,-3.0
173.8,39.478640999999996,-0.34632779999999996,92.6,0.7,0.0,-0.0,0.7,-0.0,-0.06,-2.99
173.9,39.478640999999996,-0.34632779999999996,92.9,0.7,0.0,-0.0,0.7,-0.0,-0.06,-2.93
174.0,39.478640999999996,-0.34632789999999997,93.18,0.7,0.0,-0.0,0.7,-0.0,-0.06,-2.85
174.1,39.478640899999995,-0.34632779999999996,93.46,0.7,0.0,-0.0,0.7,-0.0,-0.06,-2.79
174.2,39.478640899999995,-0.34632779999999996,93.72,0.7,0.0,-0.0,0.7,0.0,-0.06,-2.77
174.3,39.478640899999995,-0.34632779999999996,94.0,0.7,0.0,-0.0,0.7,0.0,-0.06,-2.78
174.4,39.4786408,-0.34632779999999996,94.26,0.7,0.0,-0.0,0.7,0.01,-0.06,-2.79
174.5,39.4786408,-0.34632769999999996,94.54,0.7,0.0,-0.0,0.7,0.01,-0.06,-2.8
174.6,39.4786408,-0.34632769999999996,94.79,0.7,0.0,-0.0,0.7,0.01,-0.06,-2.74
174.7,39.4786408,-0.34632769999999996,95.07,0.7,-0.0,-0.0,0.7,0.01,-0.06,-2.64
174.8,39.4786408,-0.34632779999999996,95.31,0.7,0.0,-0.0,0.7,0.02,-0.06,-2.51
174.9,39.4786408,-0.34632769999999996,95.55,0.7,0.0,-0.0,0.7,0.02,-0.06,-2.39
175.0,39.4786407,-0.34632769999999996,95.77,0.7,0.0,-0.0,0.7,0.02,-0.06,-2.26
175.1,39.4786407,-0.34632779999999996,95.99,0.7,0.0,-0.0,0.7,0.02,-0.06,-2.15
175.2,39.4786407,-0.34632779999999996,96.19,0.7,0.0,-0.0,0.7,0.02,-0.06,-2.04
175.3,39.4786407,-0.34632779999999996,96.39,0.7,0.0,-0.0,0.7,0.02,-0.06,-1.94
175.4,39.4786407,-0.34632779999999996,96.56,0.7,0.0,-0.0,0.7,0.02,-0.06,-1.83
175.5,39.4786407,-0.34632779999999996,96.75,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.74
175.6,39.4786407,-0.34632779999999996,96.91,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.65
175.7,39.4786407,-0.34632779999999996,97.06,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.57
175.8,39.4786407,-0.34632789999999997,97.2,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.49
175.9,39.4786408,-0.34632789999999997,97.35,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.42
176.0,39.4786408,-0.34632799999999997,97.48,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.35
176.1,39.4786408,-0.34632799999999997,97.6,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.28
176.2,39.4786408,-0.34632809999999997,97.72,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.22
176.3,39.4786408,-0.34632809999999997,97.84,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.17
176.4,39.4786408,-0.3463282,97.94,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.11
176.5,39.4786408,-0.3463282,98.05,0.7,0.0,-0.0,0.7,0.03,-0.06,-1.06
176.6,39.4786408,-0.3463282,98.14,0.7,0.0,-0.0,0.7,0.03,-0.05,-1.01
176.7,39.4786408,-0.3463282,98.23,0.7,0.0,-0.0,0.7,0.03,-0.05,-0.96
176.8,39.4786408,-0.3463283,98.32,0.7,0.0,-0.0,0.7,0.03,-0.05,-0.91
176.9,39.4786407,-0.3463283,98.4,0.7,0.0,-0.0,0.7,0.03,-0.05,-0.87
177.0,39.4786407,-0.3463283,98.48,0.7,0.0,-0.0,0.7,0.03,-0.04,-0.83
177.1,39.4786407,-0.3463283,98.56,0.7,0.0,-0.0,0.7,0.03,-0.04,-0.8
177.2,39.4786408,-0.3463284,98.63,0.7,0.0,-0.0,0.7,0.03,-0.04,-0.76
177.3,39.4786407,-0.3463283,98.7,0.7,0.0,-0.0,0.7,0.03,-0.04,-0.72
177.4,39.4786407,-0.3463283,98.76,0.7,0.0,-0.0,0.7,0.03,-0.03,-0.69
177.5,39.4786408,-0.3463283,98.82,0.7,0.0,-0.0,0.7,0.03,-0.03,-0.66
177.6,39.4786408,-0.3463284,98.88,0.7,0.0,-0.0,0.7,0.03,-0.03,-0.63
177.7,39.4786408,-0.3463283,98.93,0.7,0.0,-0.0,0.7,0.03,-0.03,-0.6
