SimTime,X,Y,Z,qw,qx,qy,qz,Vx,Vy,Vz,Lat,Lon,Alt
130.092,-0.010954279452562332,0.020523883402347565,0.024114564061164856,0.6984297633171082,-0.003194238990545273,-0.002524373820051551,0.7156670689582825,-0.019304852932691574,0.029168913140892982,-0.04431578516960144,39.4786948,-0.3346174,4.128000259399414
130.124,-0.01111858244985342,0.020260445773601532,0.023456985130906105,0.6984227299690247,-0.003200957551598549,-0.002521921880543232,0.7156739234924316,-0.019686775282025337,0.028457948938012123,-0.04456036537885666,39.4786948,-0.3346174,4.129000186920166
130.156,-0.011332794092595577,0.020105451345443726,0.022706111893057823,0.6984046101570129,-0.0032019682694226503,-0.0025254373904317617,0.7156916260719299,-0.019974496215581894,0.02817898616194725,-0.04533238708972931,39.4786947,-0.3346174,4.130000114440918
130.188,-0.01160199660807848,0.020030731335282326,0.02187562733888626,0.698399543762207,-0.0032222175505012274,-0.0025172987952828407,0.7156965136528015,-0.0212485883384943,0.0275343619287014,-0.04511452093720436,39.4786947,-0.3346174,4.13100004196167
130.22,-0.011942016892135143,0.020039653405547142,0.020986460149288177,0.6983916759490967,-0.003222440369427204,-0.002511252649128437,0.7157041430473328,-0.022055452689528465,0.027215294539928436,-0.04494120553135872,39.4786947,-0.3346174,4.13100004196167
130.26,-0.012446622364223003,0.02016782946884632,0.0197860486805439,0.6983863711357117,-0.00323025812394917,-0.00250462768599391,0.715709388256073,-0.022594314068555832,0.026614315807819366,-0.04577983170747757,39.4786947,-0.3346174,4.131999969482422
130.292,-0.01289964746683836,0.020350392907857895,0.018744423985481262,0.6983898878097534,-0.0032152722124010324,-0.0024881535209715366,0.7157059907913208,-0.02319769188761711,0.026566388085484505,-0.04624900221824646,39.4786947,-0.3346174,4.134000301361084
130.324,-0.013399283401668072,0.020614953711628914,0.01766113191843033,0.69840008020401,-0.0032236126717180014,-0.002508181380107999,0.7156960368156433,-0.024450084194540977,0.02651914395391941,-0.04597534239292145,39.4786947,-0.3346174,4.135000228881836
130.356,-0.013512756675481796,0.020291874185204506,0.016765179112553596,0.698398232460022,-0.003237805562093854,-0.002482636831700802,0.7156977653503418,-0.024732401594519615,0.025723515078425407,-0.046761952340602875,39.4786947,-0.3346174,4.136000156402588
130.388,-0.013292085379362106,0.019442960619926453,0.01601577177643776,0.698394775390625,-0.0032263989560306072,-0.002495517721399665,0.7157012224197388,-0.025038063526153564,0.024794157594442368,-0.04738578572869301,39.4786947,-0.3346174,4.13700008392334
130.42,-0.013178251683712006,0.0187508724629879,0.015175962820649147,0.6983807682991028,-0.0032626509200781584,-0.0024907381739467382,0.7157147526741028,-0.02545684576034546,0.024482274428009987,-0.04701807349920273,39.4786947,-0.3346174,4.13700008392334
